post_id,content,comment_ids,label_from_content
1159,"‼️ Một phụ nữ Trung Quốc 30 tuổi, A, đã bị cảnh sát quận Yongsan, Seoul bắt giữ với tội danh cố xâm nhập vào nhà của Jungkook (BTS).  Vào khoảng 11h20 tối qua (ngày 11/6), A đã đến nhà Jungkook tại khu Yongsan, Seoul và liên tục thử nhập mật khẩu cửa chính. Cô đã bị cảnh sát bắt giữ sau khi nhận được thông báo từ người dân xung quanh.","post_1159_cmt_1,post_1159_cmt_2,post_1159_cmt_3,post_1159_cmt_4,post_1159_cmt_5,post_1159_cmt_6",Tin tức xã hội
1160,‼️Vụ đổ trộm thực phẩm chức năng ở TP.HCM: Còn 1 kho hàng chưa kịp phi tang 🕵️,"post_1160_cmt_1,post_1160_cmt_2,post_1160_cmt_3,post_1160_cmt_4,post_1160_cmt_5,post_1160_cmt_6,post_1160_cmt_7,post_1160_cmt_8,post_1160_cmt_9,post_1160_cmt_10,post_1160_cmt_11,post_1160_cmt_12,post_1160_cmt_13",Tin tức xã hội
1161,"🥲 Trấn Thành - người đàn ông ""khổ nhất"" Vbiz: Nói gì cũng bùng lên tranh cãi,  dễ xúc động nhưng không được phép khóc như người bình thường...","post_1161_cmt_1,post_1161_cmt_2,post_1161_cmt_3,post_1161_cmt_4,post_1161_cmt_5,post_1161_cmt_6,post_1161_cmt_7,post_1161_cmt_8,post_1161_cmt_9,post_1161_cmt_11,post_1161_cmt_12,post_1161_cmt_13,post_1161_cmt_14,post_1161_cmt_15,post_1161_cmt_16,post_1161_cmt_17,post_1161_cmt_18,post_1161_cmt_19,post_1161_cmt_20,post_1161_cmt_21,post_1161_cmt_22,post_1161_cmt_23,post_1161_cmt_24,post_1161_cmt_25,post_1161_cmt_26,post_1161_cmt_27,post_1161_cmt_28",Tin tức xã hội
1162,6 tuần tuổi là thời điểm vàng để bảo vệ hệ miễn dịch chưa hoàn thiện của con bằng vắc-xin 6 trong 1. Ba mẹ nên lưu ý những điều sau đây để đảm bảo an toàn và hiệu quả tiêm chủng cho bé.,post_1162_cmt_1,Tin tức xã hội
1163,"🌿 Cảm nhận niềm vui lao động qua bộ ảnh người dân thu hoạch vải ❤️  Huyện Tân Yên nằm ở phía Tây Bắc của tỉnh Bắc Giang, với đặc điểm địa hình là đồi núi thấp xen với đồng bằng. Địa hình và khí hậu thuận lợi đã giúp nơi đây có điều kiện canh tác các loại quả theo mùa, và đặc biệt nổi tiếng với vải thiều chín sớm. Trong nhiều năm gần đây, vải thiều đã chinh phục nhiều thị trường quốc tế và trở thành nguồn thu nhập chính của bà con vùng này.  Những ngày tháng 6, đặt chân đến Phúc Hoà, ai cũng sẽ choáng ngợp bởi những quả đồi trập trùng sắc đỏ. Mỗi 7-8 giờ sáng, đường sá lại tắc bởi các xe chở vải nối đuôi nhau. Niềm vui phơi phới hiện rõ trên khuôn mặt của từng người.  Bài: Thu Thảo - Ảnh: Phạm Tú/","post_1163_cmt_1,post_1163_cmt_2,post_1163_cmt_3,post_1163_cmt_4,post_1163_cmt_5,post_1163_cmt_6",Tin tức xã hội
1164,🗣️ “Nghe bài TRÌNH chưa?” - Thế hệ cợt nhả biến bài rap diss của HIEUTHUHAI thành trò đùa toxic nhất Vpop 🙈,"post_1164_cmt_1,post_1164_cmt_2,post_1164_cmt_4,post_1164_cmt_5,post_1164_cmt_6,post_1164_cmt_7,post_1164_cmt_8,post_1164_cmt_9,post_1164_cmt_10,post_1164_cmt_11,post_1164_cmt_12,post_1164_cmt_13,post_1164_cmt_14,post_1164_cmt_15,post_1164_cmt_16,post_1164_cmt_17,post_1164_cmt_18,post_1164_cmt_19",Tin tức xã hội
1165,"Dáng vẻ lúc đi làm có thể xuề xoà, nhưng đi với vợ luôn là giao diện tốt nhất ❤️","post_1165_cmt_1,post_1165_cmt_2,post_1165_cmt_3,post_1165_cmt_4,post_1165_cmt_5,post_1165_cmt_6,post_1165_cmt_7,post_1165_cmt_8,post_1165_cmt_9",Tin tức xã hội
1166,"💥 Rúng động ""chị T."" bị tố luadao cả showbiz Việt, nam MC hạng A cũng từng là nạn nhân 😢","post_1166_cmt_1,post_1166_cmt_2,post_1166_cmt_3,post_1166_cmt_4,post_1166_cmt_5,post_1166_cmt_6,post_1166_cmt_7,post_1166_cmt_8,post_1166_cmt_9,post_1166_cmt_10,post_1166_cmt_11,post_1166_cmt_12,post_1166_cmt_13",Tin tức xã hội
1167,"🙎‍♀️ Cô chủ tiệm cơm gà đi thi Em Xinh: ""Gia đình tôi vẫn ở nhà thuê""","post_1167_cmt_1,post_1167_cmt_2",Tin tức xã hội
1168,‼️Đà Nẵng rạng sáng nay: Một số khu vực bị ngập do mưa lớn 😢,"post_1168_cmt_1,post_1168_cmt_2",Tin tức xã hội
1169,"PHẤN ĐẤU ĐỂ VỀ GIÀ CŨNG ĐƯỢC NHƯ NÀY 🤣 U80 1 NGÀY ĐẶT 19 ĐƠN TÓP TÓP   Bà 80 tuổi, tính tình dễ chịu con cháu yêu thương xóm giềng quý mến. Bà biết chơi phây, xem cả tóp tóp, cứ lướt thấy kênh ai dễ thương là bà follow rồi ủng hộ cho vài đơn hàng. Thế là ngày nào cũng có hàng gửi đến, shipper cũng mến bà luôn vì bà nhận hàng nhanh gọn, đi giao có một nơi mà ship cũng được công của cả mấy đơn liền.  Chưa hết, bà mua cho bà là một, bà mua cho con cháu là 10, mà mua là mua rất có tính toán chứ không phải bạ gì cũng lấy nhé. Ví dụ bà đặt tôm khô, mực khô, củ cải, miến dong, hạt nêm, xong lại quất thêm cây kéo để sơ chế thực phẩm, hạt nêm thì để nấu nước dùng, tối đến cả nhà ăn miến dong.  Tất cả số hàng của bà đều là tiền bà tự trả, con cháu có bảo để con trả bà cũng nhất định không. Ngày nào có hàng là bà trả ngày đó, không nợ, không bom, tuổi già chỉ mong dễ thương lại nhiều tiền như bà thôi 🥰  Ảnh và thông tin: Thaodienhanhphuctuoi54","post_1169_cmt_1,post_1169_cmt_2,post_1169_cmt_3,post_1169_cmt_4,post_1169_cmt_5,post_1169_cmt_6,post_1169_cmt_7,post_1169_cmt_8,post_1169_cmt_9,post_1169_cmt_10,post_1169_cmt_11,post_1169_cmt_12,post_1169_cmt_13,post_1169_cmt_14,post_1169_cmt_15,post_1169_cmt_16,post_1169_cmt_17,post_1169_cmt_18,post_1169_cmt_19,post_1169_cmt_20,post_1169_cmt_21,post_1169_cmt_22,post_1169_cmt_23,post_1169_cmt_24,post_1169_cmt_25,post_1169_cmt_26,post_1169_cmt_27,post_1169_cmt_28,post_1169_cmt_29,post_1169_cmt_30,post_1169_cmt_31,post_1169_cmt_32,post_1169_cmt_33,post_1169_cmt_34,post_1169_cmt_35,post_1169_cmt_36,post_1169_cmt_37,post_1169_cmt_38,post_1169_cmt_39,post_1169_cmt_40,post_1169_cmt_41,post_1169_cmt_42,post_1169_cmt_43,post_1169_cmt_44,post_1169_cmt_45,post_1169_cmt_46,post_1169_cmt_47,post_1169_cmt_48,post_1169_cmt_49,post_1169_cmt_50",Tin tức xã hội
1170,"Từ ""em không cho số"" đến ""em là vợ anh"" 😆","post_1170_cmt_1,post_1170_cmt_2,post_1170_cmt_5,post_1170_cmt_6,post_1170_cmt_7,post_1170_cmt_8,post_1170_cmt_9,post_1170_cmt_10,post_1170_cmt_11,post_1170_cmt_12,post_1170_cmt_13,post_1170_cmt_14",Tin tức xã hội
1171,"Cindy Lư đáp trả căng đét khi bị mỉa mai thiệp cưới màu đen ""như đám ma"" 🤭  ""Chị làm đám cưới đi chị, rồi đặt thiệp theo ý chị, chứ này đám cưới em, em thích màu gì thì em làm"" 🥱","post_1171_cmt_1,post_1171_cmt_2,post_1171_cmt_3,post_1171_cmt_4,post_1171_cmt_5,post_1171_cmt_6,post_1171_cmt_8,post_1171_cmt_9,post_1171_cmt_10,post_1171_cmt_11,post_1171_cmt_12,post_1171_cmt_13,post_1171_cmt_14,post_1171_cmt_15,post_1171_cmt_16,post_1171_cmt_17",Tin tức xã hội
1172,"😢 Dấu hiệu nhận biết sớm căn bệnh ung thư ngày càng tăng ca mắc, đặc biệt là người trẻ 👇","post_1172_cmt_1,post_1172_cmt_2,post_1172_cmt_3",Tin tức xã hội
1173,"Chàng trai 23 tuổi bị đột quỵ trên bàn làm việc, di chứng liệt nửa người: Chạy KPI ""thêm 1 chút"" để rồi ""chậm cả đời"" 😔","post_1173_cmt_1,post_1173_cmt_2,post_1173_cmt_3",Tin tức xã hội
1174,"🍉 Bổ dưa hấu, người đàn ông thấy hình 1 cái lưỡi bên trong, dân mạng ngỡ ngàng khi nghe giải thích 🥴","post_1174_cmt_1,post_1174_cmt_2,post_1174_cmt_3,post_1174_cmt_4,post_1174_cmt_5,post_1174_cmt_6,post_1174_cmt_7,post_1174_cmt_8,post_1174_cmt_9,post_1174_cmt_10,post_1174_cmt_11,post_1174_cmt_12,post_1174_cmt_13,post_1174_cmt_14,post_1174_cmt_15,post_1174_cmt_16,post_1174_cmt_17,post_1174_cmt_18,post_1174_cmt_19",Tin tức xã hội
1175,🔴 Từ nay đến hết 31/12/2025: Người sinh vào 3 năm này sẽ được hưởng quyền lợi đặc biệt khi làm thẻ căn cước mới 💁‍♂️,"post_1175_cmt_1,post_1175_cmt_3,post_1175_cmt_4,post_1175_cmt_5,post_1175_cmt_6,post_1175_cmt_8",Tin tức xã hội
1176,"😍 ""Ma nữ đẹp nhất Thái Lan"" Mai Davika bất ngờ thông báo đính hôn, khoe nhẫn kim cương cực khủng! 💍","post_1176_cmt_1,post_1176_cmt_2,post_1176_cmt_3,post_1176_cmt_4",Tin tức xã hội
1177,"Ngủ sớm đi em, Do dự, Chạy thận mất","post_1177_cmt_1,post_1177_cmt_2,post_1177_cmt_3,post_1177_cmt_7,post_1177_cmt_8",Tin tức xã hội
1178,"🤭 Cindy Lư đáp trả căng đét khi bị mỉa mai thiệp cưới màu đen ""như đám ma""","post_1178_cmt_1,post_1178_cmt_2,post_1178_cmt_3,post_1178_cmt_4,post_1178_cmt_5,post_1178_cmt_6,post_1178_cmt_7,post_1178_cmt_8,post_1178_cmt_9,post_1178_cmt_10,post_1178_cmt_11,post_1178_cmt_12,post_1178_cmt_13,post_1178_cmt_14,post_1178_cmt_15,post_1178_cmt_16,post_1178_cmt_17,post_1178_cmt_18,post_1178_cmt_19,post_1178_cmt_20,post_1178_cmt_21,post_1178_cmt_22,post_1178_cmt_23,post_1178_cmt_24,post_1178_cmt_25,post_1178_cmt_26,post_1178_cmt_27,post_1178_cmt_28,post_1178_cmt_29,post_1178_cmt_30,post_1178_cmt_31,post_1178_cmt_32,post_1178_cmt_33,post_1178_cmt_34,post_1178_cmt_35",Tin tức xã hội
1179,Xong vụ này ở yên trong nhà hết 3 tháng hè luôn 😆,"post_1179_cmt_1,post_1179_cmt_2,post_1179_cmt_3,post_1179_cmt_4,post_1179_cmt_5,post_1179_cmt_6,post_1179_cmt_7,post_1179_cmt_8,post_1179_cmt_10,post_1179_cmt_11,post_1179_cmt_12,post_1179_cmt_13,post_1179_cmt_14,post_1179_cmt_15,post_1179_cmt_16,post_1179_cmt_17,post_1179_cmt_18,post_1179_cmt_19,post_1179_cmt_21,post_1179_cmt_22,post_1179_cmt_23,post_1179_cmt_24,post_1179_cmt_25,post_1179_cmt_26,post_1179_cmt_28,post_1179_cmt_30,post_1179_cmt_32,post_1179_cmt_33,post_1179_cmt_34,post_1179_cmt_35,post_1179_cmt_36",Tin tức xã hội
1180,"🔥 Sau hơn 2 tháng Hằng Du Mục bị bắt tạm giam, Tôn Bằng đâm đơn kiện thay đổi quyền nuôi con: ""Khi cô ấy ra tòa, tôi sẽ đưa con đến thăm cô ấy"" 😳","post_1180_cmt_1,post_1180_cmt_2,post_1180_cmt_3,post_1180_cmt_4,post_1180_cmt_5,post_1180_cmt_6,post_1180_cmt_7,post_1180_cmt_8,post_1180_cmt_9,post_1180_cmt_10,post_1180_cmt_11,post_1180_cmt_12,post_1180_cmt_13,post_1180_cmt_14,post_1180_cmt_15,post_1180_cmt_17,post_1180_cmt_18,post_1180_cmt_19,post_1180_cmt_20,post_1180_cmt_21,post_1180_cmt_22,post_1180_cmt_23,post_1180_cmt_24,post_1180_cmt_25,post_1180_cmt_26",Tin tức xã hội
1181,"Jessica Thanh Tú ""phẫn nộ"" vì bị hạ thấp uy tín, yêu cầu BTC Em Xinh đòi lại công bằng 😤","post_1181_cmt_1,post_1181_cmt_2",Tin tức xã hội
1182,"Tí thì bị nhảy mất con iphone, chị chủ đã xinh còn tỉnh nữa 😆","post_1182_cmt_1,post_1182_cmt_2,post_1182_cmt_3,post_1182_cmt_4,post_1182_cmt_5,post_1182_cmt_6,post_1182_cmt_7,post_1182_cmt_8,post_1182_cmt_9,post_1182_cmt_10,post_1182_cmt_11,post_1182_cmt_12,post_1182_cmt_13,post_1182_cmt_14,post_1182_cmt_15,post_1182_cmt_16,post_1182_cmt_17,post_1182_cmt_18,post_1182_cmt_19,post_1182_cmt_20,post_1182_cmt_21,post_1182_cmt_22,post_1182_cmt_23,post_1182_cmt_24,post_1182_cmt_25",Tin tức xã hội
1183,"😍 Tiểu Vy đẹp tràn màn hình, bắn tín hiệu sắp về chung nhà với Rosé? 🤭","post_1183_cmt_1,post_1183_cmt_2,post_1183_cmt_3,post_1183_cmt_4,post_1183_cmt_5,post_1183_cmt_6,post_1183_cmt_7,post_1183_cmt_8,post_1183_cmt_9,post_1183_cmt_10",Tin tức xã hội
1184,Ui trời ơi 🥺,"post_1184_cmt_1,post_1184_cmt_2,post_1184_cmt_3,post_1184_cmt_4,post_1184_cmt_5,post_1184_cmt_6,post_1184_cmt_7,post_1184_cmt_8,post_1184_cmt_9,post_1184_cmt_10,post_1184_cmt_11,post_1184_cmt_12,post_1184_cmt_13,post_1184_cmt_14,post_1184_cmt_15,post_1184_cmt_16,post_1184_cmt_17,post_1184_cmt_18,post_1184_cmt_19,post_1184_cmt_20,post_1184_cmt_21,post_1184_cmt_22,post_1184_cmt_23,post_1184_cmt_24,post_1184_cmt_25,post_1184_cmt_26,post_1184_cmt_27,post_1184_cmt_28,post_1184_cmt_29,post_1184_cmt_30,post_1184_cmt_31,post_1184_cmt_32,post_1184_cmt_33,post_1184_cmt_34,post_1184_cmt_35,post_1184_cmt_36,post_1184_cmt_37,post_1184_cmt_38,post_1184_cmt_39,post_1184_cmt_40,post_1184_cmt_41,post_1184_cmt_42,post_1184_cmt_43,post_1184_cmt_44,post_1184_cmt_45,post_1184_cmt_46,post_1184_cmt_47,post_1184_cmt_48,post_1184_cmt_49,post_1184_cmt_50",Tin tức xã hội
1185,"Tối 11/6, cặp đôi vàng của showbiz Thái - Ter Chantavit và Mai Davika đã chính thức thông báo đính hôn, khép lại hành trình yêu nhau ngọt ngào bằng một cái kết đầy mộng mơ ❤  Chantavit nhẹ nhàng chia sẻ: ""Đã đính hôn rồi nha!"", còn Mai Davika chỉ thả một biểu tượng 💎.","post_1185_cmt_1,post_1185_cmt_2,post_1185_cmt_3,post_1185_cmt_4,post_1185_cmt_5",Tin tức xã hội
1186,Clip toàn cảnh vụ tai nạn đau lòng ở Hậu Giang: 3 mẹ con thiệt mạng sau cú va chạm với xe container,"post_1186_cmt_1,post_1186_cmt_2,post_1186_cmt_3,post_1186_cmt_4,post_1186_cmt_5,post_1186_cmt_6,post_1186_cmt_7,post_1186_cmt_8,post_1186_cmt_9,post_1186_cmt_10,post_1186_cmt_11,post_1186_cmt_12,post_1186_cmt_13,post_1186_cmt_14,post_1186_cmt_15,post_1186_cmt_16,post_1186_cmt_17,post_1186_cmt_18,post_1186_cmt_19,post_1186_cmt_20,post_1186_cmt_21,post_1186_cmt_22,post_1186_cmt_23,post_1186_cmt_24,post_1186_cmt_25,post_1186_cmt_26,post_1186_cmt_27,post_1186_cmt_28,post_1186_cmt_29,post_1186_cmt_30,post_1186_cmt_31,post_1186_cmt_32,post_1186_cmt_33,post_1186_cmt_34,post_1186_cmt_35,post_1186_cmt_36,post_1186_cmt_37,post_1186_cmt_38,post_1186_cmt_39,post_1186_cmt_40,post_1186_cmt_41,post_1186_cmt_42,post_1186_cmt_43,post_1186_cmt_44,post_1186_cmt_45,post_1186_cmt_46,post_1186_cmt_47,post_1186_cmt_48,post_1186_cmt_49,post_1186_cmt_50",Tin tức xã hội
1187,"""Bây giờ, chỉ còn con với những ký ức... và một khoảng trời vắng lặng đến nao lòng. Nếu có kiếp sau, con vẫn muốn làm con của cha mẹ"" 🖤   Ảnh: Cha Mei",post_1187_cmt_1,Tin tức xã hội
1188,"🔴 CẬP NHẬT: Lịch công bố điểm thi, điểm chuẩn tất cả các tỉnh thành chính xác nhất 🔎","post_1188_cmt_1,post_1188_cmt_2,post_1188_cmt_3,post_1188_cmt_4",Tin tức xã hội
1189,"Hoạn nạn cùng chia, người tay trái, người tay phải. Anh em mình cứ thế thôi hẹ hẹ hẹ 🥲",post_1189_cmt_1,Tin tức xã hội
1190,‼️‼️‼️  NÓNG: Công ty C.P. Việt Nam bị Sóc Trăng phạt 105 triệu đồng 👇,"post_1190_cmt_1,post_1190_cmt_2,post_1190_cmt_3,post_1190_cmt_4,post_1190_cmt_5,post_1190_cmt_6,post_1190_cmt_7,post_1190_cmt_8,post_1190_cmt_9,post_1190_cmt_10,post_1190_cmt_11,post_1190_cmt_12,post_1190_cmt_13,post_1190_cmt_14,post_1190_cmt_15,post_1190_cmt_16,post_1190_cmt_17,post_1190_cmt_18,post_1190_cmt_19,post_1190_cmt_20,post_1190_cmt_21,post_1190_cmt_22,post_1190_cmt_23,post_1190_cmt_24,post_1190_cmt_25,post_1190_cmt_26,post_1190_cmt_27,post_1190_cmt_28,post_1190_cmt_29,post_1190_cmt_30,post_1190_cmt_31,post_1190_cmt_32,post_1190_cmt_33,post_1190_cmt_34,post_1190_cmt_35,post_1190_cmt_36,post_1190_cmt_37,post_1190_cmt_38,post_1190_cmt_39,post_1190_cmt_40,post_1190_cmt_41,post_1190_cmt_42,post_1190_cmt_43,post_1190_cmt_44,post_1190_cmt_45,post_1190_cmt_46,post_1190_cmt_47,post_1190_cmt_48,post_1190_cmt_49,post_1190_cmt_50",Tin tức xã hội
1191,‼️ Thông tin mới nhất về đặt lịch phỏng vấn visa du học Mỹ 👇,"post_1191_cmt_1,post_1191_cmt_2,post_1191_cmt_3,post_1191_cmt_4",Tin tức xã hội
1192,"Chàng trai 23 tuổi bị đột quỵ trên bàn làm việc, phải cấp cứu mở h.ộp s.ọ, di chứng li.ệt nửa người: Chạy KPI ‘thêm 1 chút’ để rồi ‘chậm cả đời’..","post_1192_cmt_1,post_1192_cmt_2,post_1192_cmt_3,post_1192_cmt_4,post_1192_cmt_5,post_1192_cmt_6,post_1192_cmt_7,post_1192_cmt_8,post_1192_cmt_9,post_1192_cmt_10,post_1192_cmt_11,post_1192_cmt_12,post_1192_cmt_13,post_1192_cmt_14,post_1192_cmt_15",Tin tức xã hội
1193,"Bức thư con gái yêu viết 11 năm trước hay bỏ vào túi áo bố, ấy thế mà bỗ vẫn giữ tới bây giờ 🥰","post_1193_cmt_1,post_1193_cmt_2,post_1193_cmt_4,post_1193_cmt_5,post_1193_cmt_6,post_1193_cmt_7,post_1193_cmt_8,post_1193_cmt_9,post_1193_cmt_10,post_1193_cmt_11",Tin tức xã hội
1194,"XÓT XA: GIA ĐÌNH 4 NGƯỜI ĐI XE MÁY VỀ QUÊ CHUẨN BỊ ĐÁM GIỖ THÌ BẤT NGỜ XẢY RA TNGT KHIẾN 3 MẸ CON TUVONG, NGƯỜI BỐ TIÊN LƯỢNG XẤ-U…  Trưa 11/6, trên con đường nhỏ dẫn vào ấp 8, xã Long Trị (thị xã Long Mỹ, tỉnh Hậu Giang), trời mưa lất phất, cờ tang ủ rũ, không khí tang tóc bao trùm. Hàng xóm, người thân đang vây kín căn nhà của ông D.V.H (59 tuổi) để chia sẻ nỗi đau mất con gái D.T.H.S. (33 tuổi) cùng hai cháu nhỏ (2 và 4 tuổi) vì TNGT.  Ở một góc nhà, nước mắt người mẹ già không ngừng lăn trên gương mặt hốc hác.   Gia đình 4 người đi xe máy về quê chuẩn bị đám giỗ thì bất ngờ xảy ra tai nạn khiến 3 mẹ con tuvong. Còn người chồng nhập viện trong tình trạng đa chấn thương, xuấ-t huyế-t nội s-ọ, tụ má-u trong não thất. Hiện tại, bệnh nhân được chuyển lên khoa hồi sức ngoại, đang thở máy nhưng tiên lượng xấ-u.  Hôm nay, trong tiếng kèn trống đám tang, dòng người lặng lẽ đến viếng các nạn nhân xấ-u số...  Theo Vietnamnet.vn","post_1194_cmt_1,post_1194_cmt_2,post_1194_cmt_3,post_1194_cmt_4,post_1194_cmt_5,post_1194_cmt_6,post_1194_cmt_7,post_1194_cmt_8,post_1194_cmt_9,post_1194_cmt_10,post_1194_cmt_11,post_1194_cmt_12,post_1194_cmt_13,post_1194_cmt_14,post_1194_cmt_15,post_1194_cmt_16,post_1194_cmt_17,post_1194_cmt_18,post_1194_cmt_19,post_1194_cmt_20,post_1194_cmt_21,post_1194_cmt_22,post_1194_cmt_23,post_1194_cmt_24,post_1194_cmt_25,post_1194_cmt_26,post_1194_cmt_27,post_1194_cmt_28,post_1194_cmt_29,post_1194_cmt_30,post_1194_cmt_31,post_1194_cmt_32,post_1194_cmt_33,post_1194_cmt_34,post_1194_cmt_35,post_1194_cmt_36,post_1194_cmt_37,post_1194_cmt_38,post_1194_cmt_39,post_1194_cmt_40,post_1194_cmt_41,post_1194_cmt_42,post_1194_cmt_43,post_1194_cmt_44,post_1194_cmt_45,post_1194_cmt_46,post_1194_cmt_47,post_1194_cmt_48,post_1194_cmt_49,post_1194_cmt_50",Tin tức xã hội
1195,Dự kiến khoảng 40.000 người tham gia lễ diễu binh kỷ niệm 80 năm Quốc khánh 2/9 👇,"post_1195_cmt_1,post_1195_cmt_2,post_1195_cmt_3,post_1195_cmt_4",Tin tức xã hội
1196,"Vĩnh Long: Mâu thuẫn từ việc dẫn thú cưng đi vệ sinh, 2 người phụ nữ xô xát dẫn đến 1 người tuvong 👇","post_1196_cmt_1,post_1196_cmt_2,post_1196_cmt_3,post_1196_cmt_4,post_1196_cmt_5,post_1196_cmt_6,post_1196_cmt_7,post_1196_cmt_8,post_1196_cmt_9,post_1196_cmt_10,post_1196_cmt_11,post_1196_cmt_12,post_1196_cmt_13,post_1196_cmt_14,post_1196_cmt_15,post_1196_cmt_16,post_1196_cmt_17,post_1196_cmt_18",Tin tức xã hội
1197,"CHỊ SUI 39 TUỔI GÂY SỐT TẠI ĐÁM CƯỚI CON GÁI VÌ QUÁ TRẺ ĐẸP 💕  trong buổi lễ gia tiên gây chú ý. Vẻ đẹp quý phái của “chị sui” Hậu Giang được nhiều người khen ngợi.  Theo tìm hiểu, cô dâu trong đám cưới gây chú ý là An Thư (quê Hậu Giang). Mẹ cô dâu năm nay 39 tuổi, hiện làm trong lĩnh vực xuất nhập khẩu gừng và rau củ quả.  An Thư cho hay, đám cưới của cô diễn ra vào ngày 5/6 vừa qua. Cô hạnh phúc khi lễ cưới diễn ra trọn vẹn, nhiều cảm xúc. Đặc biệt, khi đọc những lời khen của dân mạng dành cho mẹ đẻ, An Thư càng thêm xúc động.  “Tôi thật sự bất ngờ khi thấy mẹ được mọi người yêu mến, dành cho những lời khen ‘có cánh’ như xinh đẹp, trẻ trung, hiền hậu. Mẹ tôi cũng rất ngạc nhiên về điều này”, Thư chia sẻ.  An Thư là con gái cả, dưới cô có một em trai. Mẹ của An Thư thuộc tuýp phụ nữ của gia đình, luôn hết lòng vì chồng con, ít khi chăm chút cho bản thân. Riêng về ngoại hình, mẹ cô chỉ chăm sóc ở mức cơ bản chứ không quá kỹ càng.  “Dẫu vậy, mẹ tôi lúc nào cũng rạng rỡ và nhiều năng lượng. Có lẽ, mẹ xinh đẹp, trẻ trung là nhờ luôn sống vui vẻ, hay cười và có một gia đình hạnh phúc”, Thư nói.  Theo Vietnamnet.vn","post_1197_cmt_1,post_1197_cmt_2,post_1197_cmt_3,post_1197_cmt_4,post_1197_cmt_5,post_1197_cmt_6,post_1197_cmt_7,post_1197_cmt_8,post_1197_cmt_9,post_1197_cmt_10,post_1197_cmt_11,post_1197_cmt_12,post_1197_cmt_13,post_1197_cmt_14,post_1197_cmt_15,post_1197_cmt_16,post_1197_cmt_17,post_1197_cmt_18,post_1197_cmt_19,post_1197_cmt_20,post_1197_cmt_21,post_1197_cmt_22,post_1197_cmt_23,post_1197_cmt_24,post_1197_cmt_25,post_1197_cmt_26,post_1197_cmt_27,post_1197_cmt_28,post_1197_cmt_29,post_1197_cmt_30,post_1197_cmt_31,post_1197_cmt_32,post_1197_cmt_33,post_1197_cmt_34,post_1197_cmt_35,post_1197_cmt_36,post_1197_cmt_37,post_1197_cmt_38,post_1197_cmt_39,post_1197_cmt_40,post_1197_cmt_41,post_1197_cmt_42,post_1197_cmt_43,post_1197_cmt_44,post_1197_cmt_45,post_1197_cmt_46,post_1197_cmt_47,post_1197_cmt_48",Tin tức xã hội
1198,Cà phê Dạ Thảo bán 17 tấn hàng giả: Thương hiệu 20 năm giờ 'cửa đóng then cài' 👇  Theo VTC News,"post_1198_cmt_1,post_1198_cmt_2,post_1198_cmt_3,post_1198_cmt_4,post_1198_cmt_5,post_1198_cmt_6,post_1198_cmt_7,post_1198_cmt_8,post_1198_cmt_9,post_1198_cmt_10,post_1198_cmt_11,post_1198_cmt_12,post_1198_cmt_13,post_1198_cmt_14,post_1198_cmt_15,post_1198_cmt_16",Tin tức xã hội
1199,"Sau Kỳ Hân, đến Trí Thịt Bòa bị g.ãy x.ương mác khi đánh pickleball 4 tiếng 👇","post_1199_cmt_1,post_1199_cmt_2,post_1199_cmt_3,post_1199_cmt_4,post_1199_cmt_5,post_1199_cmt_6,post_1199_cmt_7,post_1199_cmt_8,post_1199_cmt_9,post_1199_cmt_10,post_1199_cmt_11,post_1199_cmt_12,post_1199_cmt_13,post_1199_cmt_14,post_1199_cmt_15,post_1199_cmt_16,post_1199_cmt_17,post_1199_cmt_18,post_1199_cmt_19,post_1199_cmt_20",Tin tức xã hội
1200,"Hà Nội: Chỉ ngủ 2 tiếng mỗi đêm, người phụ nữ nhập viện t.âm th.ần","post_1200_cmt_1,post_1200_cmt_2,post_1200_cmt_3,post_1200_cmt_4,post_1200_cmt_5,post_1200_cmt_6,post_1200_cmt_7,post_1200_cmt_8,post_1200_cmt_9,post_1200_cmt_10,post_1200_cmt_11,post_1200_cmt_12,post_1200_cmt_13,post_1200_cmt_14,post_1200_cmt_15,post_1200_cmt_16,post_1200_cmt_17,post_1200_cmt_18,post_1200_cmt_19,post_1200_cmt_20,post_1200_cmt_21,post_1200_cmt_22,post_1200_cmt_24,post_1200_cmt_25",Tin tức xã hội
1201,"🫣 Độc lạ: Một công ty Việt không trả lương thực tập, còn yêu cầu đóng chi phí 3 triệu/tháng để được... đi làm, cư dân mạng phản ứng trái chiều 👇","post_1201_cmt_1,post_1201_cmt_2,post_1201_cmt_3",Tin tức xã hội
1202,Gợi ý cách xem phim trong giờ làm mà sếp không biết =)))  Video: nhân cách thứ hight he,post_1202_cmt_1,Tin tức xã hội
